query_idx,recall,underfill,latency_ms,dist_ops,n_returned,strategy,target_selectivity,true_selectivity,sel_hat,metadata_variant,planner_reason
123,1.0,False,37.68049999780487,21410,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
124,1.0,False,45.308799992199056,26723,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
125,1.0,False,44.56910000590142,25832,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
126,1.0,False,44.120599995949306,27730,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
127,1.0,False,46.929899996030144,26065,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
128,1.0,False,41.71210000640713,24698,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
129,1.0,False,43.422199989436194,25257,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
130,1.0,False,41.081999996094964,30069,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
131,1.0,False,36.69660000014119,20902,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
132,1.0,False,50.0878000020748,29012,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
133,1.0,False,49.910599991562776,30082,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
134,1.0,False,36.00140000344254,18432,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
135,1.0,False,53.2381999946665,28859,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
136,1.0,False,47.78280000027735,28985,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
137,1.0,False,45.76360000646673,30068,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
138,1.0,False,42.00180000043474,23825,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
139,1.0,False,45.64850000315346,26891,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
140,1.0,False,48.669399999198504,28004,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
141,1.0,False,42.390799993881956,23525,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
142,1.0,False,47.44280000159051,28159,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
143,1.0,False,38.23770000599325,19718,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
144,1.0,False,44.41170000063721,25651,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
145,1.0,False,37.80029999325052,20541,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
146,1.0,False,44.00389999500476,26285,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
147,1.0,False,44.13290000229608,25913,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
148,1.0,False,44.07849999552127,25155,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
149,1.0,False,38.89049999997951,30041,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
150,1.0,False,48.243400000501424,29564,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
151,1.0,False,26.034200011054054,12527,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
152,1.0,False,49.96709999977611,29462,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
153,1.0,False,41.28459999628831,22693,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
154,1.0,False,47.22919999039732,30073,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
155,1.0,False,42.75670000060927,25993,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
156,1.0,False,51.50699999649078,28126,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
157,1.0,False,48.15410000446718,30108,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
158,1.0,False,44.34209999453742,26611,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
159,1.0,False,43.41759999806527,25877,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
160,1.0,False,49.646200001006946,26812,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
161,1.0,False,46.856600005412474,26651,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
162,1.0,False,46.24720000720117,30057,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
163,1.0,False,44.75889999594074,27315,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
164,1.0,False,47.42919999989681,24389,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
165,1.0,False,44.504400008008815,24091,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
166,1.0,False,47.85010000341572,25705,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
167,1.0,False,51.649400003952906,30072,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
168,1.0,False,46.36949999257922,25134,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
169,1.0,False,44.55140000209212,26045,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
170,1.0,False,43.6137999931816,25354,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
171,1.0,False,47.457299995585345,26920,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
172,1.0,False,50.90840000775643,30081,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
173,1.0,False,44.48509999201633,27703,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
174,1.0,False,48.47239999799058,26415,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
175,1.0,False,49.39569999987725,27163,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
176,1.0,False,49.939599994104356,29079,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
177,1.0,False,44.931699987500906,26296,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
178,1.0,False,43.14700000395533,25424,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
179,1.0,False,42.92939999140799,26176,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
180,1.0,False,39.565599989145994,21820,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
181,1.0,False,46.66309998719953,28462,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
182,1.0,False,43.245099994237535,23189,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
183,1.0,False,39.765000008628704,24056,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
184,1.0,False,45.184600006905384,25089,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
185,1.0,False,29.195199997047894,13549,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
186,1.0,False,42.113199990126304,25424,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
187,1.0,False,48.23169999872334,28352,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
188,1.0,False,46.56049999175593,28153,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
189,1.0,False,43.508899994776584,30046,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
190,1.0,False,45.19879999861587,27392,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
191,1.0,False,47.605599989765324,28224,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
192,1.0,False,47.25319999852218,29159,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
193,1.0,False,36.21020000719,19953,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
194,1.0,False,45.69519999495242,30074,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
195,1.0,False,47.28630000317935,30054,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
196,1.0,False,44.37570000300184,30085,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
197,1.0,False,44.30500000307802,25684,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
198,1.0,False,36.282299988670275,18304,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
199,1.0,False,50.79459999979008,30074,10,predicate_aware,0.1,0.1,0.10024762900114059,uncorrelated,
20,1.0,False,31.560099989292212,15547,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
21,1.0,False,44.25720000290312,24279,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
22,1.0,False,40.55069999594707,22983,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
23,1.0,False,40.86960000859108,23139,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
24,1.0,False,46.092100004898384,27167,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
25,1.0,False,44.70189999847207,27225,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
26,1.0,False,44.68500000075437,26851,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
27,1.0,False,43.00629999488592,25576,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
28,1.0,False,44.45910001231823,26917,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
29,1.0,False,31.903000010061078,16407,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
30,1.0,False,41.3474000088172,24801,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
31,1.0,False,45.378700000583194,30094,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
32,1.0,False,47.604699997464195,29316,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
33,1.0,False,44.35850000299979,26539,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
34,1.0,False,49.27020000468474,29887,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
35,1.0,False,48.800499993376434,29355,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
36,1.0,False,48.623999988194555,29139,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
37,1.0,False,53.90600000100676,25679,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
38,1.0,False,56.2701000017114,30057,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
39,1.0,False,31.94620000431314,15239,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
40,1.0,False,43.1683999922825,30068,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
41,1.0,False,29.76479999779258,15839,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
42,1.0,False,48.14889999397565,27927,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
43,1.0,False,44.702800005325116,30071,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
44,1.0,False,39.70949999347795,21505,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
45,1.0,False,42.39410000445787,24878,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
46,1.0,False,37.70580000127666,19320,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
47,1.0,False,45.8199999993667,30097,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
48,1.0,False,49.36999999335967,29545,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
49,1.0,False,43.728899996494874,24949,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
50,1.0,False,49.15419999451842,30075,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
51,1.0,False,33.01109999301843,17608,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
52,1.0,False,46.00859999482054,25679,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
53,1.0,False,47.813800003496,28184,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
54,1.0,False,27.001900001778267,12757,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
55,1.0,False,29.12369999103248,16173,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
56,1.0,False,38.9776000083657,22823,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
57,1.0,False,45.50050001125783,26905,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
58,1.0,False,44.51830001198687,30100,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
59,1.0,False,35.697199986316264,15950,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
60,1.0,False,48.21330000413582,30067,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
61,1.0,False,42.86169999977574,23824,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
62,1.0,False,33.94470000057481,15804,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
63,1.0,False,31.800400000065565,16495,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
64,1.0,False,39.472699994803406,20954,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
65,1.0,False,30.25300000444986,15540,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
66,1.0,False,35.90740000072401,20805,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
67,1.0,False,37.609699997119606,18705,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
68,1.0,False,32.59560000151396,17037,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
69,1.0,False,47.12440000730567,29598,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
70,1.0,False,28.687699988950044,13663,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
71,1.0,False,35.95159998803865,20078,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
72,1.0,False,39.68310001073405,30065,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
73,1.0,False,42.96550000435673,25859,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
74,1.0,False,42.49560000607744,26027,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
75,1.0,False,50.29119999380782,30103,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
76,1.0,False,42.699900004663505,19869,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
77,1.0,False,55.878600003779866,28759,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
78,1.0,False,45.141499998862855,26872,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
79,1.0,False,32.36979999928735,15294,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
80,1.0,False,36.62179999810178,20134,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
81,1.0,False,46.32500000298023,30106,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
82,1.0,False,48.13579999608919,29255,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
83,1.0,False,45.66319999867119,25395,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
84,1.0,False,45.81039999902714,28165,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
85,1.0,False,53.333899995777756,30102,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
86,1.0,False,39.26789999241009,20520,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
87,1.0,False,38.05299999658018,20153,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
88,1.0,False,36.10399999888614,16582,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
89,1.0,False,29.73589999601245,14343,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
90,1.0,False,35.877799993613735,19069,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
91,1.0,False,41.99349999544211,23465,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
92,1.0,False,43.39880000043195,30101,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
93,1.0,False,33.44099999230821,18803,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
94,1.0,False,33.491599999251775,18005,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
95,1.0,False,47.292200004449114,27569,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
96,1.0,False,48.472300011781044,30085,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
97,1.0,False,38.669699992169626,22335,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
98,1.0,False,30.451099999481812,13878,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
99,1.0,False,44.80909999983851,26669,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
100,1.0,False,42.23130000173114,24722,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
101,1.0,False,40.493799999239855,23175,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
102,1.0,False,45.782899993355386,27423,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
103,1.0,False,45.640999989700504,25753,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
104,1.0,False,32.727999991038814,17544,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
105,1.0,False,40.21649999776855,22098,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
106,1.0,False,30.56780000042636,15660,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
107,1.0,False,32.86729998944793,17641,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
108,1.0,False,30.49509999982547,13696,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
109,1.0,False,47.04649999621324,21999,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
110,1.0,False,35.50470000482164,16722,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
111,1.0,False,46.20390001218766,29078,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
112,1.0,False,37.665299998479895,18355,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
113,1.0,False,47.3653000080958,25051,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
114,1.0,False,42.50049999973271,22557,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
115,1.0,False,59.24299999605864,26653,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
116,1.0,False,33.089600008679554,15453,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
117,1.0,False,38.70170000300277,30082,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
118,1.0,False,43.71199999877717,26720,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
119,1.0,False,33.94700000353623,17168,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
120,1.0,False,39.91619999578688,22773,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
121,1.0,False,40.01630000129808,22138,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
122,1.0,False,42.088100002729334,30073,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
123,1.0,False,37.68049999780487,21410,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
124,1.0,False,45.308799992199056,26723,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
125,1.0,False,44.56910000590142,25832,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
126,1.0,False,44.120599995949306,27730,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
127,1.0,False,46.929899996030144,26065,10,planner,0.1,0.1,0.10024762900114059,uncorrelated,"predicate_aware: ŝ=0.1002 -> cost=106 < pre_filter=10025, post_filter=657"
